==3100== Memcheck, a memory error detector
Current Savings Balance for 7966380955913694: 2949916.27
Current Savings Balance for 9980216556183046: 2269435.46
Current Savings Balance for 0793710490620664: 4596691.53
Current Savings Balance for 0793710490620664: 4596691.53
Current Savings Balance for 4659001911688512: 575779.50
Current Savings Balance for 0793710490620664: 4596691.53
Current Savings Balance for 6847226299857821: 490818.46
Current Savings Balance for 6847226299857821: 490818.46
Current Savings Balance for 6847226299857821: 490818.46
Current Savings Balance for 7966380955913694: 2945088.21
Current Savings Balance for 8028716243309826: 1583391.61
Current Savings Balance for 1093278990669429: 1108521.55
Current Savings Balance for 9980216556183046: 2264411.36
Current Savings Balance for 9980216556183046: 2264411.36
Current Savings Balance for 7966380955913694: 2946295.00
Current Savings Balance for 0793710490620664: 4593079.97
Current Savings Balance for 7966380955913694: 2946088.14
Current Savings Balance for 0793710490620664: 4591405.36
Current Savings Balance for 2076962079974167: 4054947.92
Current Savings Balance for 8255171551994747: 3240553.33
Current Savings Balance for 6847226299857821: 493935.45
Current Savings Balance for 6847226299857821: 493935.45
Current Savings Balance for 8028716243309826: 1587597.19
Current Savings Balance for 1093278990669429: 1111954.38
Current Savings Balance for 8028716243309826: 1587597.19
Current Savings Balance for 0793710490620664: 4586205.94
Current Savings Balance for 8028716243309826: 1585661.26
Current Savings Balance for 1093278990669429: 1106495.73
Current Savings Balance for 7966380955913694: 2940213.15
Current Savings Balance for 9980216556183046: 2262613.29
Current Savings Balance for 6847226299857821: 491451.17
Current Savings Balance for 2076962079974167: 4048666.44
Current Savings Balance for 6847226299857821: 489554.24
Current Savings Balance for 4659001911688512: 585772.16
Current Savings Balance for 3491588839892013: 3984409.90
Current Savings Balance for 3491588839892013: 3984409.90
Current Savings Balance for 4659001911688512: 592396.68
Current Savings Balance for 3491588839892013: 3984409.90
Current Savings Balance for 8028716243309826: 1585793.16
Current Savings Balance for 2076962079974167: 4045772.99
Current Savings Balance for 1093278990669429: 1103333.76
Current Savings Balance for 1093278990669429: 1101802.41
Current Savings Balance for 2076962079974167: 4051428.04
Current Savings Balance for 6847226299857821: 492966.86
Current Savings Balance for 8255171551994747: 3239957.51
Current Savings Balance for 1093278990669429: 1099957.20
Current Savings Balance for 8255171551994747: 3237448.16
Current Savings Balance for 3491588839892013: 3986511.95
Current Savings Balance for 7966380955913694: 2939339.10
Current Savings Balance for 8028716243309826: 1587676.30
Current Savings Balance for 0793710490620664: 4582568.31
Current Savings Balance for 1093278990669429: 1101369.92
Current Savings Balance for 7966380955913694: 2937225.07
Current Savings Balance for 0793710490620664: 4584373.87
Current Savings Balance for 4659001911688512: 595969.57
Current Savings Balance for 6847226299857821: 491237.91
Current Savings Balance for 1093278990669429: 1102286.82
Current Savings Balance for 7966380955913694: 2939461.20
Current Savings Balance for 7966380955913694: 2939208.35
Current Savings Balance for 6847226299857821: 494219.88
Current Savings Balance for 0793710490620664: 4577594.73
Current Savings Balance for 1093278990669429: 1104386.95
Current Savings Balance for 2076962079974167: 4047020.73
Current Savings Balance for 1093278990669429: 1104386.95
Current Savings Balance for 8255171551994747: 3227700.10
Current Savings Balance for 1093278990669429: 1104273.87
Current Savings Balance for 1093278990669429: 1103127.85
Current Savings Balance for 1093278990669429: 1105575.33
Current Savings Balance for 8255171551994747: 3223149.75
Current Savings Balance for 2076962079974167: 4047403.42
Current Savings Balance for 9980216556183046: 2265921.62
Current Savings Balance for 0793710490620664: 4583954.28
Current Savings Balance for 4659001911688512: 598539.87
Current Savings Balance for 1093278990669429: 1104168.03
Current Savings Balance for 9980216556183046: 2262235.09
Current Savings Balance for 2076962079974167: 4037052.31
Current Savings Balance for 8255171551994747: 3223993.94
Current Savings Balance for 0793710490620664: 4582591.38
Current Savings Balance for 8028716243309826: 1584047.88
Current Savings Balance for 1093278990669429: 1099644.18
Current Savings Balance for 0793710490620664: 4583698.74
Current Savings Balance for 1093278990669429: 1101433.59
Current Savings Balance for 1093278990669429: 1101786.86
Current Savings Balance for 6847226299857821: 505953.69
Current Savings Balance for 6847226299857821: 505953.69
Current Savings Balance for 8255171551994747: 3221190.72
Current Savings Balance for 8028716243309826: 1581252.86
Current Savings Balance for 7966380955913694: 2925306.48
Current Savings Balance for 8255171551994747: 3222354.25
Current Savings Balance for 9980216556183046: 2258667.46
Current Savings Balance for 3491588839892013: 3986248.62
Current Savings Balance for 2076962079974167: 4039762.77
Current Savings Balance for 1093278990669429: 1105878.93
Current Savings Balance for 8028716243309826: 1583418.87
Current Savings Balance for 6847226299857821: 507463.53
Current Savings Balance for 2076962079974167: 4035078.92
Current Savings Balance for 2076962079974167: 4035078.92
Current Savings Balance for 0793710490620664: 4580099.18
Current Savings Balance for 2076962079974167: 4034553.30
Current Savings Balance for 8255171551994747: 3220625.65
Current Savings Balance for 7966380955913694: 2916968.17
Current Savings Balance for 8255171551994747: 3218277.07
Current Savings Balance for 7966380955913694: 2917040.58
Current Savings Balance for 1093278990669429: 1114458.86
Current Savings Balance for 8255171551994747: 3217139.54
Current Savings Balance for 8028716243309826: 1589173.57
Current Savings Balance for 9980216556183046: 2264539.41
Current Savings Balance for 7966380955913694: 2914841.57
Current Savings Balance for 2076962079974167: 4036231.33
Current Savings Balance for 6847226299857821: 505495.01
Current Savings Balance for 7966380955913694: 2916067.50
Current Savings Balance for 6847226299857821: 508010.93
Current Savings Balance for 7966380955913694: 2915872.87
Current Savings Balance for 0793710490620664: 4578588.51
Current Savings Balance for 4659001911688512: 604839.95
Current Savings Balance for 7966380955913694: 2915872.87
Current Savings Balance for 4659001911688512: 604974.15
Current Savings Balance for 4659001911688512: 604974.15
Current Savings Balance for 8255171551994747: 3218829.09
Current Savings Balance for 3491588839892013: 3994074.03
Current Savings Balance for 0793710490620664: 4578210.69
Current Savings Balance for 1093278990669429: 1121132.85
Current Savings Balance for 1093278990669429: 1120188.46
Current Savings Balance for 4659001911688512: 607843.22
Current Savings Balance for 3491588839892013: 3996206.00
Current Savings Balance for 4659001911688512: 607843.22
Current Savings Balance for 8255171551994747: 3218464.04
Current Savings Balance for 3491588839892013: 3997894.17
Current Savings Balance for 6847226299857821: 514736.77
Current Savings Balance for 1093278990669429: 1119345.34
Current Savings Balance for 8028716243309826: 1587640.42
Current Savings Balance for 8028716243309826: 1587640.42
Current Savings Balance for 6847226299857821: 510200.55
Current Savings Balance for 1093278990669429: 1117548.97
Current Savings Balance for 8255171551994747: 3216270.69
Current Savings Balance for 4659001911688512: 606442.86
Current Savings Balance for 8028716243309826: 1587640.42
Current Savings Balance for 8028716243309826: 1589480.56
Current Savings Balance for 2076962079974167: 4035368.52
Current Savings Balance for 7966380955913694: 2924628.92
Current Savings Balance for 7966380955913694: 2924628.92
Current Savings Balance for 7966380955913694: 2924818.51
Current Savings Balance for 6847226299857821: 502534.00
Current Savings Balance for 2076962079974167: 4037523.88
Current Savings Balance for 2076962079974167: 4037523.88
Current Savings Balance for 3491588839892013: 3989090.89
Current Savings Balance for 9980216556183046: 2258078.84
Current Savings Balance for 8255171551994747: 3209637.12
Current Savings Balance for 4659001911688512: 610341.43
Current Savings Balance for 1093278990669429: 1108190.02
Current Savings Balance for 2076962079974167: 4039673.67
Current Savings Balance for 2076962079974167: 4038758.82
Current Savings Balance for 1093278990669429: 1109528.09
Current Savings Balance for 6847226299857821: 506306.01
Current Savings Balance for 7966380955913694: 2927082.84
Current Savings Balance for 4659001911688512: 613707.01
Current Savings Balance for 2076962079974167: 4041947.53
Current Savings Balance for 8028716243309826: 1589568.90
Current Savings Balance for 8255171551994747: 3207937.07
Current Savings Balance for 0793710490620664: 4581250.22
Current Savings Balance for 8028716243309826: 1590255.71
Current Savings Balance for 9980216556183046: 2265766.64
Current Savings Balance for 7966380955913694: 2913122.70
Current Savings Balance for 6847226299857821: 509747.00
Current Savings Balance for 8255171551994747: 3210832.21
Current Savings Balance for 2076962079974167: 4053075.05
Current Savings Balance for 1093278990669429: 1105070.31
Current Savings Balance for 6847226299857821: 511740.85
Current Savings Balance for 6847226299857821: 511740.85
Current Savings Balance for 0793710490620664: 4574204.03
Current Savings Balance for 1093278990669429: 1106772.88
Current Savings Balance for 0793710490620664: 4572956.83
Current Savings Balance for 1093278990669429: 1106793.65
Current Savings Balance for 6847226299857821: 507448.97
Current Savings Balance for 3491588839892013: 3992845.65
Current Savings Balance for 6847226299857821: 507788.80
Current Savings Balance for 8028716243309826: 1591699.66
Current Savings Balance for 4659001911688512: 619094.31
Current Savings Balance for 9980216556183046: 2261357.36
Current Savings Balance for 3491588839892013: 3992328.49
Current Savings Balance for 6847226299857821: 512751.23
Current Savings Balance for 8028716243309826: 1590679.24
Current Savings Balance for 6847226299857821: 515086.27
Current Savings Balance for 8028716243309826: 1590679.24
Current Savings Balance for 0793710490620664: 4580837.97
Current Savings Balance for 9980216556183046: 2256315.05
Current Savings Balance for 0793710490620664: 4578191.51
Current Savings Balance for 3491588839892013: 3984880.19
Current Savings Balance for 8255171551994747: 3216987.56
Current Savings Balance for 9980216556183046: 2256003.92
Current Savings Balance for 2076962079974167: 4057762.94
Current Savings Balance for 4659001911688512: 624865.63
Current Savings Balance for 1093278990669429: 1108190.76
Current Savings Balance for 9980216556183046: 2254247.58
Current Savings Balance for 8028716243309826: 1591781.62
Current Savings Balance for 3491588839892013: 3984880.95
Current Savings Balance for 7966380955913694: 2897009.73
Current Savings Balance for 9980216556183046: 2250593.83
Current Savings Balance for 7966380955913694: 2897528.43
Current Savings Balance for 4659001911688512: 629879.05
Current Savings Balance for 3491588839892013: 3983671.85
Current Savings Balance for 7966380955913694: 2897681.16
Current Savings Balance for 0793710490620664: 4579138.05
Current Savings Balance for 6847226299857821: 511108.84
Current Savings Balance for 4659001911688512: 630868.37
Current Savings Balance for 7966380955913694: 2898279.48
Current Savings Balance for 4659001911688512: 630868.37
