==3125== Memcheck, a memory error detector
Current Savings Balance for 8255171551994747: 3280314.18
Current Savings Balance for 9980216556183046: 2304571.97
Current Savings Balance for 7966380955913694: 2889527.03
Current Savings Balance for 9980216556183046: 2303449.77
Current Savings Balance for 8255171551994747: 3278949.46
Current Savings Balance for 4659001911688512: 664998.22
Current Savings Balance for 8255171551994747: 3281738.50
Current Savings Balance for 2076962079974167: 4133213.02
Current Savings Balance for 6847226299857821: 490950.52
Current Savings Balance for 6847226299857821: 490950.52
Current Savings Balance for 4659001911688512: 665562.76
Current Savings Balance for 8255171551994747: 3279031.27
Current Savings Balance for 4659001911688512: 662318.78
Current Savings Balance for 8255171551994747: 3275879.39
Current Savings Balance for 3491588839892013: 3956932.52
Current Savings Balance for 2076962079974167: 4133818.32
Current Savings Balance for 2076962079974167: 4133818.32
Current Savings Balance for 8028716243309826: 1577049.14
Current Savings Balance for 9980216556183046: 2302449.03
Current Savings Balance for 4659001911688512: 661869.72
Current Savings Balance for 4659001911688512: 658704.38
Current Savings Balance for 2076962079974167: 4139507.50
Current Savings Balance for 9980216556183046: 2296985.28
Current Savings Balance for 0793710490620664: 4615878.82
Current Savings Balance for 8255171551994747: 3270331.22
Current Savings Balance for 9980216556183046: 2298609.60
Current Savings Balance for 4659001911688512: 662417.12
Current Savings Balance for 6847226299857821: 499206.74
Current Savings Balance for 1093278990669429: 1060513.99
Current Savings Balance for 4659001911688512: 661758.80
Current Savings Balance for 1093278990669429: 1060029.49
Current Savings Balance for 7966380955913694: 2883994.93
Current Savings Balance for 0793710490620664: 4609764.40
Current Savings Balance for 3491588839892013: 3951186.89
Current Savings Balance for 7966380955913694: 2884425.60
Current Savings Balance for 7966380955913694: 2884425.60
Current Savings Balance for 2076962079974167: 4138860.87
Current Savings Balance for 4659001911688512: 659638.58
Current Savings Balance for 1093278990669429: 1057124.77
Current Savings Balance for 8028716243309826: 1580730.39
Current Savings Balance for 0793710490620664: 4609497.58
Current Savings Balance for 0793710490620664: 4609497.58
Current Savings Balance for 7966380955913694: 2884773.26
Current Savings Balance for 8255171551994747: 3268247.19
Current Savings Balance for 0793710490620664: 4607053.30
Current Savings Balance for 9980216556183046: 2292738.83
Current Savings Balance for 8028716243309826: 1580179.85
Current Savings Balance for 8255171551994747: 3269067.20
Current Savings Balance for 1093278990669429: 1058448.70
Current Savings Balance for 0793710490620664: 4610828.60
Current Savings Balance for 1093278990669429: 1062911.65
Current Savings Balance for 9980216556183046: 2287167.01
Current Savings Balance for 1093278990669429: 1063072.41
Current Savings Balance for 3491588839892013: 3957620.09
Current Savings Balance for 8028716243309826: 1571814.70
Current Savings Balance for 0793710490620664: 4609616.21
Current Savings Balance for 6847226299857821: 512876.37
Current Savings Balance for 1093278990669429: 1062892.41
Current Savings Balance for 8255171551994747: 3267582.23
Current Savings Balance for 4659001911688512: 666208.75
Current Savings Balance for 0793710490620664: 4613108.28
Current Savings Balance for 1093278990669429: 1056506.88
Current Savings Balance for 3491588839892013: 3959035.69
Current Savings Balance for 8255171551994747: 3269325.44
Current Savings Balance for 0793710490620664: 4615205.77
Current Savings Balance for 8028716243309826: 1568942.88
Current Savings Balance for 1093278990669429: 1055298.86
Current Savings Balance for 6847226299857821: 512408.81
Current Savings Balance for 1093278990669429: 1058021.62
Current Savings Balance for 4659001911688512: 669959.23
Current Savings Balance for 4659001911688512: 669959.23
Current Savings Balance for 8028716243309826: 1568794.36
Current Savings Balance for 8028716243309826: 1568794.36
Current Savings Balance for 9980216556183046: 2284791.30
Current Savings Balance for 9980216556183046: 2282963.16
Current Savings Balance for 2076962079974167: 4124187.58
Current Savings Balance for 8255171551994747: 3263284.52
Current Savings Balance for 2076962079974167: 4116720.72
Current Savings Balance for 1093278990669429: 1057931.65
Current Savings Balance for 9980216556183046: 2277933.13
Current Savings Balance for 6847226299857821: 516317.87
Current Savings Balance for 2076962079974167: 4112941.62
Current Savings Balance for 9980216556183046: 2277841.54
Current Savings Balance for 1093278990669429: 1057658.75
Current Savings Balance for 1093278990669429: 1059358.70
Current Savings Balance for 0793710490620664: 4620613.13
Current Savings Balance for 6847226299857821: 516370.54
Current Savings Balance for 4659001911688512: 668350.69
Current Savings Balance for 8255171551994747: 3265410.88
Current Savings Balance for 6847226299857821: 515585.91
Current Savings Balance for 7966380955913694: 2885885.93
Current Savings Balance for 2076962079974167: 4105840.88
Current Savings Balance for 9980216556183046: 2278433.92
Current Savings Balance for 8255171551994747: 3257153.14
Current Savings Balance for 0793710490620664: 4624891.06
Current Savings Balance for 0793710490620664: 4626058.04
Current Savings Balance for 8028716243309826: 1573581.96
Current Savings Balance for 9980216556183046: 2276064.30
Current Savings Balance for 4659001911688512: 674080.78
Current Savings Balance for 1093278990669429: 1055430.15
Current Savings Balance for 2076962079974167: 4104983.12
Current Savings Balance for 8028716243309826: 1573069.09
Current Savings Balance for 2076962079974167: 4103360.17
Current Savings Balance for 0793710490620664: 4623557.14
Current Savings Balance for 4659001911688512: 677336.87
Current Savings Balance for 4659001911688512: 677336.87
Current Savings Balance for 2076962079974167: 4103229.17
Current Savings Balance for 6847226299857821: 515418.61
Current Savings Balance for 2076962079974167: 4101452.88
Current Savings Balance for 0793710490620664: 4619461.19
Current Savings Balance for 2076962079974167: 4100398.70
Current Savings Balance for 8255171551994747: 3256320.27
Current Savings Balance for 9980216556183046: 2279492.41
Current Savings Balance for 9980216556183046: 2280383.30
Current Savings Balance for 1093278990669429: 1058295.71
Current Savings Balance for 8255171551994747: 3262667.09
Current Savings Balance for 9980216556183046: 2279358.06
Current Savings Balance for 3491588839892013: 3944980.48
Current Savings Balance for 3491588839892013: 3944895.42
Current Savings Balance for 0793710490620664: 4615187.96
Current Savings Balance for 1093278990669429: 1057077.83
Current Savings Balance for 3491588839892013: 3943906.87
Current Savings Balance for 3491588839892013: 3943906.87
Current Savings Balance for 4659001911688512: 672428.17
Current Savings Balance for 6847226299857821: 523177.89
Current Savings Balance for 8255171551994747: 3264815.76
Current Savings Balance for 8028716243309826: 1572329.90
Current Savings Balance for 8028716243309826: 1572329.90
Current Savings Balance for 7966380955913694: 2886206.45
Current Savings Balance for 4659001911688512: 670817.37
Current Savings Balance for 2076962079974167: 4109012.81
Current Savings Balance for 0793710490620664: 4609298.73
Current Savings Balance for 7966380955913694: 2888785.89
Current Savings Balance for 8028716243309826: 1577298.17
Current Savings Balance for 4659001911688512: 667659.10
Current Savings Balance for 9980216556183046: 2277585.97
Current Savings Balance for 2076962079974167: 4105338.37
Current Savings Balance for 4659001911688512: 668635.70
Current Savings Balance for 1093278990669429: 1060460.74
Current Savings Balance for 6847226299857821: 532040.42
Current Savings Balance for 4659001911688512: 668635.70
Current Savings Balance for 9980216556183046: 2275031.44
Current Savings Balance for 6847226299857821: 531268.20
Current Savings Balance for 7966380955913694: 2886876.05
Current Savings Balance for 8028716243309826: 1582880.69
Current Savings Balance for 8028716243309826: 1582880.69
Current Savings Balance for 8028716243309826: 1582880.69
Current Savings Balance for 9980216556183046: 2272803.61
Current Savings Balance for 6847226299857821: 535277.75
Current Savings Balance for 0793710490620664: 4604700.66
Current Savings Balance for 9980216556183046: 2273115.36
Current Savings Balance for 0793710490620664: 4604700.66
Current Savings Balance for 1093278990669429: 1060313.57
Current Savings Balance for 2076962079974167: 4107096.22
Current Savings Balance for 9980216556183046: 2276008.29
Current Savings Balance for 4659001911688512: 668393.17
Current Savings Balance for 9980216556183046: 2272428.84
Current Savings Balance for 1093278990669429: 1062714.05
Current Savings Balance for 7966380955913694: 2881242.83
Current Savings Balance for 2076962079974167: 4104263.70
Current Savings Balance for 0793710490620664: 4602907.85
Current Savings Balance for 8255171551994747: 3260997.57
Current Savings Balance for 6847226299857821: 551037.49
Current Savings Balance for 8028716243309826: 1583858.23
Current Savings Balance for 1093278990669429: 1063206.44
Current Savings Balance for 0793710490620664: 4603062.12
Current Savings Balance for 8255171551994747: 3256294.08
Current Savings Balance for 7966380955913694: 2887306.49
Current Savings Balance for 3491588839892013: 3934286.53
Current Savings Balance for 6847226299857821: 548254.53
Current Savings Balance for 2076962079974167: 4100069.81
Current Savings Balance for 2076962079974167: 4100069.81
Current Savings Balance for 3491588839892013: 3935074.14
Current Savings Balance for 8028716243309826: 1586367.78
Current Savings Balance for 6847226299857821: 546696.55
Current Savings Balance for 6847226299857821: 546212.03
Current Savings Balance for 8028716243309826: 1585366.52
Current Savings Balance for 6847226299857821: 546212.03
Current Savings Balance for 1093278990669429: 1066214.44
Current Savings Balance for 6847226299857821: 546212.03
Current Savings Balance for 3491588839892013: 3931232.90
Current Savings Balance for 8255171551994747: 3256598.97
Current Savings Balance for 6847226299857821: 549331.55
Current Savings Balance for 8255171551994747: 3256598.97
Current Savings Balance for 6847226299857821: 549311.71
Current Savings Balance for 4659001911688512: 678305.67
Current Savings Balance for 9980216556183046: 2257595.40
Current Savings Balance for 1093278990669429: 1072391.67
Current Savings Balance for 2076962079974167: 4103272.91
Current Savings Balance for 8028716243309826: 1586088.96
Current Savings Balance for 8028716243309826: 1586088.96
Current Savings Balance for 6847226299857821: 553671.52
Current Savings Balance for 2076962079974167: 4104372.53
Current Savings Balance for 8255171551994747: 3260916.98
Current Savings Balance for 4659001911688512: 679039.61
Current Savings Balance for 8255171551994747: 3265318.86
Current Savings Balance for 9980216556183046: 2253824.50
Current Savings Balance for 2076962079974167: 4095055.83
Current Savings Balance for 8028716243309826: 1587993.41
Current Savings Balance for 3491588839892013: 3938468.57
Current Savings Balance for 1093278990669429: 1073887.45
Current Savings Balance for 8028716243309826: 1587993.41
Current Savings Balance for 9980216556183046: 2251661.07
Current Savings Balance for 6847226299857821: 556170.74
Current Savings Balance for 8028716243309826: 1588164.57
Current Savings Balance for 8255171551994747: 3265299.16
Current Savings Balance for 8028716243309826: 1588164.57
