==3078== Memcheck, a memory error detector
Current Savings Balance for 2076962079974167: 4134928.60
Current Savings Balance for 8255171551994747: 3207246.64
Current Savings Balance for 8255171551994747: 3207246.64
Current Savings Balance for 6847226299857821: 476379.32
Current Savings Balance for 4659001911688512: 599926.75
Current Savings Balance for 2076962079974167: 4133977.66
Current Savings Balance for 2076962079974167: 4133977.66
Current Savings Balance for 9980216556183046: 2237815.00
Current Savings Balance for 9980216556183046: 2237419.68
Current Savings Balance for 3491588839892013: 3963302.99
Current Savings Balance for 7966380955913694: 2991572.22
Current Savings Balance for 1093278990669429: 1138466.38
Current Savings Balance for 0793710490620664: 4553321.16
Current Savings Balance for 3491588839892013: 3968674.51
Current Savings Balance for 6847226299857821: 474233.08
Current Savings Balance for 4659001911688512: 601893.41
Current Savings Balance for 8255171551994747: 3201931.19
Current Savings Balance for 0793710490620664: 4550517.04
Current Savings Balance for 1093278990669429: 1136641.91
Current Savings Balance for 7966380955913694: 2993900.26
Current Savings Balance for 6847226299857821: 479795.74
Current Savings Balance for 3491588839892013: 3964306.92
Current Savings Balance for 4659001911688512: 601985.30
Current Savings Balance for 2076962079974167: 4122820.37
Current Savings Balance for 0793710490620664: 4557537.10
Current Savings Balance for 0793710490620664: 4560756.57
Current Savings Balance for 0793710490620664: 4560756.57
Current Savings Balance for 2076962079974167: 4119674.13
Current Savings Balance for 3491588839892013: 3967632.10
Current Savings Balance for 8255171551994747: 3205243.88
Current Savings Balance for 8028716243309826: 1564327.42
Current Savings Balance for 8028716243309826: 1564327.42
Current Savings Balance for 8028716243309826: 1564327.42
Current Savings Balance for 7966380955913694: 2990865.67
Current Savings Balance for 8028716243309826: 1564327.42
Current Savings Balance for 3491588839892013: 3965114.73
Current Savings Balance for 1093278990669429: 1126558.35
Current Savings Balance for 1093278990669429: 1127384.45
Current Savings Balance for 3491588839892013: 3960685.69
Current Savings Balance for 8255171551994747: 3197700.87
Current Savings Balance for 2076962079974167: 4119630.39
Current Savings Balance for 3491588839892013: 3960221.96
Current Savings Balance for 3491588839892013: 3959094.91
Current Savings Balance for 9980216556183046: 2250174.07
Current Savings Balance for 6847226299857821: 482280.19
Current Savings Balance for 2076962079974167: 4118614.80
Current Savings Balance for 0793710490620664: 4564171.62
Current Savings Balance for 8028716243309826: 1564489.44
Current Savings Balance for 2076962079974167: 4120378.56
Current Savings Balance for 2076962079974167: 4117630.20
Current Savings Balance for 2076962079974167: 4118403.86
Current Savings Balance for 3491588839892013: 3954587.21
Current Savings Balance for 4659001911688512: 614151.22
Current Savings Balance for 6847226299857821: 491934.54
Current Savings Balance for 8028716243309826: 1565616.08
Current Savings Balance for 1093278990669429: 1128260.63
Current Savings Balance for 8255171551994747: 3188442.27
Current Savings Balance for 6847226299857821: 492860.20
Current Savings Balance for 6847226299857821: 493664.89
Current Savings Balance for 6847226299857821: 493852.92
Current Savings Balance for 2076962079974167: 4114694.89
Current Savings Balance for 6847226299857821: 495175.37
Current Savings Balance for 4659001911688512: 608826.15
Current Savings Balance for 8028716243309826: 1564414.34
Current Savings Balance for 0793710490620664: 4562417.14
Current Savings Balance for 3491588839892013: 3952027.36
Current Savings Balance for 0793710490620664: 4560689.22
Current Savings Balance for 8028716243309826: 1566005.32
Current Savings Balance for 4659001911688512: 610344.37
Current Savings Balance for 9980216556183046: 2262726.91
Current Savings Balance for 3491588839892013: 3955965.31
Current Savings Balance for 4659001911688512: 611472.66
Current Savings Balance for 2076962079974167: 4105277.92
Current Savings Balance for 6847226299857821: 498445.82
Current Savings Balance for 1093278990669429: 1130366.66
Current Savings Balance for 2076962079974167: 4101656.33
Current Savings Balance for 1093278990669429: 1132240.72
Current Savings Balance for 0793710490620664: 4555821.94
Current Savings Balance for 8028716243309826: 1568360.47
Current Savings Balance for 6847226299857821: 502491.37
Current Savings Balance for 8028716243309826: 1568542.84
Current Savings Balance for 8255171551994747: 3187953.66
Current Savings Balance for 7966380955913694: 2974367.22
Current Savings Balance for 9980216556183046: 2263779.96
Current Savings Balance for 4659001911688512: 611995.48
Current Savings Balance for 9980216556183046: 2263502.73
Current Savings Balance for 9980216556183046: 2263637.50
Current Savings Balance for 3491588839892013: 3954042.29
Current Savings Balance for 7966380955913694: 2974923.16
Current Savings Balance for 3491588839892013: 3952783.27
Current Savings Balance for 8028716243309826: 1566284.76
Current Savings Balance for 6847226299857821: 497671.45
Current Savings Balance for 0793710490620664: 4554209.79
Current Savings Balance for 6847226299857821: 497150.71
Current Savings Balance for 2076962079974167: 4098453.74
Current Savings Balance for 6847226299857821: 496335.60
Current Savings Balance for 8028716243309826: 1567248.20
Current Savings Balance for 8255171551994747: 3192632.01
Current Savings Balance for 3491588839892013: 3950825.74
Current Savings Balance for 6847226299857821: 496025.76
Current Savings Balance for 3491588839892013: 3951927.26
Current Savings Balance for 7966380955913694: 2977935.02
Current Savings Balance for 2076962079974167: 4096233.40
Current Savings Balance for 1093278990669429: 1141998.78
Current Savings Balance for 8255171551994747: 3189714.61
Current Savings Balance for 8028716243309826: 1565629.80
Current Savings Balance for 6847226299857821: 497575.19
Current Savings Balance for 3491588839892013: 3947458.02
Current Savings Balance for 1093278990669429: 1143108.34
Current Savings Balance for 6847226299857821: 495994.66
Current Savings Balance for 8255171551994747: 3189468.51
Current Savings Balance for 3491588839892013: 3945523.38
Current Savings Balance for 8028716243309826: 1565629.80
Current Savings Balance for 8255171551994747: 3191649.71
Current Savings Balance for 1093278990669429: 1143022.35
Current Savings Balance for 9980216556183046: 2262295.56
Current Savings Balance for 3491588839892013: 3941623.27
Current Savings Balance for 2076962079974167: 4095479.33
Current Savings Balance for 6847226299857821: 498395.68
Current Savings Balance for 1093278990669429: 1142918.32
Current Savings Balance for 7966380955913694: 2984549.07
Current Savings Balance for 0793710490620664: 4558994.09
Current Savings Balance for 9980216556183046: 2260971.31
Current Savings Balance for 9980216556183046: 2258994.51
Current Savings Balance for 4659001911688512: 598867.82
Current Savings Balance for 4659001911688512: 600783.81
Current Savings Balance for 2076962079974167: 4094201.83
Current Savings Balance for 3491588839892013: 3932943.43
Current Savings Balance for 9980216556183046: 2263696.04
Current Savings Balance for 3491588839892013: 3933338.13
Current Savings Balance for 6847226299857821: 498526.56
Current Savings Balance for 1093278990669429: 1146226.57
Current Savings Balance for 4659001911688512: 602514.26
Current Savings Balance for 8028716243309826: 1567542.58
Current Savings Balance for 8255171551994747: 3187336.75
Current Savings Balance for 8028716243309826: 1567542.58
Current Savings Balance for 1093278990669429: 1146043.43
Current Savings Balance for 0793710490620664: 4552603.78
Current Savings Balance for 8255171551994747: 3186521.40
Current Savings Balance for 6847226299857821: 498718.86
Current Savings Balance for 4659001911688512: 600124.92
Current Savings Balance for 9980216556183046: 2261698.75
Current Savings Balance for 2076962079974167: 4089440.16
Current Savings Balance for 3491588839892013: 3933832.96
Current Savings Balance for 6847226299857821: 504107.01
Current Savings Balance for 9980216556183046: 2260373.22
Current Savings Balance for 9980216556183046: 2260373.22
Current Savings Balance for 7966380955913694: 2970785.19
Current Savings Balance for 2076962079974167: 4090679.52
Current Savings Balance for 2076962079974167: 4091754.31
Current Savings Balance for 3491588839892013: 3933903.04
Current Savings Balance for 6847226299857821: 504154.65
Current Savings Balance for 4659001911688512: 601782.61
Current Savings Balance for 9980216556183046: 2264633.46
Current Savings Balance for 3491588839892013: 3933846.25
Current Savings Balance for 8028716243309826: 1571087.39
Current Savings Balance for 3491588839892013: 3934960.19
Current Savings Balance for 1093278990669429: 1146096.95
Current Savings Balance for 7966380955913694: 2973616.15
Current Savings Balance for 8255171551994747: 3183380.19
Current Savings Balance for 2076962079974167: 4088639.14
Current Savings Balance for 7966380955913694: 2973616.15
Current Savings Balance for 2076962079974167: 4087482.06
Current Savings Balance for 4659001911688512: 604838.96
Current Savings Balance for 7966380955913694: 2974384.31
Current Savings Balance for 1093278990669429: 1143467.68
Current Savings Balance for 0793710490620664: 4563869.82
Current Savings Balance for 0793710490620664: 4563280.65
Current Savings Balance for 4659001911688512: 607157.95
Current Savings Balance for 3491588839892013: 3941017.54
Current Savings Balance for 7966380955913694: 2976245.60
Current Savings Balance for 9980216556183046: 2268963.56
Current Savings Balance for 4659001911688512: 606520.15
Current Savings Balance for 7966380955913694: 2975562.06
Current Savings Balance for 8028716243309826: 1572494.57
Current Savings Balance for 9980216556183046: 2269052.55
Current Savings Balance for 8255171551994747: 3179423.31
Current Savings Balance for 6847226299857821: 508205.45
Current Savings Balance for 8255171551994747: 3179865.62
Current Savings Balance for 1093278990669429: 1133373.23
Current Savings Balance for 1093278990669429: 1131718.88
Current Savings Balance for 4659001911688512: 609094.55
Current Savings Balance for 2076962079974167: 4091033.37
Current Savings Balance for 6847226299857821: 507253.74
Current Savings Balance for 3491588839892013: 3945596.78
Current Savings Balance for 7966380955913694: 2974262.68
Current Savings Balance for 9980216556183046: 2268768.06
Current Savings Balance for 6847226299857821: 505598.76
Current Savings Balance for 2076962079974167: 4091040.40
Current Savings Balance for 1093278990669429: 1133041.08
Current Savings Balance for 7966380955913694: 2974585.83
Current Savings Balance for 9980216556183046: 2267312.54
Current Savings Balance for 0793710490620664: 4566448.72
Current Savings Balance for 8028716243309826: 1571573.62
Current Savings Balance for 2076962079974167: 4091186.01
Current Savings Balance for 4659001911688512: 609568.48
Current Savings Balance for 8028716243309826: 1571573.62
Current Savings Balance for 2076962079974167: 4088317.48
Current Savings Balance for 4659001911688512: 609342.30
Current Savings Balance for 2076962079974167: 4085996.36
Current Savings Balance for 8255171551994747: 3174841.06
Current Savings Balance for 3491588839892013: 3949786.78
Current Savings Balance for 2076962079974167: 4089693.57
Current Savings Balance for 0793710490620664: 4554394.16
Current Savings Balance for 2076962079974167: 4089411.25
Current Savings Balance for 3491588839892013: 3951725.04
Current Savings Balance for 6847226299857821: 514043.78
